text,intent,labels
i am trying to set a new shipping address up,set_up_shipping_address,23
why is not my new shipping address valid,set_up_shipping_address,23
what do i have to do to set up another shipping address,set_up_shipping_address,23
i want assistance setting up another shipping address,set_up_shipping_address,23
could you help me set a new shipping address up,set_up_shipping_address,23
i have to set a different shipping address up,set_up_shipping_address,23
i try to set a new shipping address up,set_up_shipping_address,23
where to set up a new shipping address,set_up_shipping_address,23
i want assistance setting up a different shipping address,set_up_shipping_address,23
how could i set a different shipping address up,set_up_shipping_address,23
i need help to set up a new shipping address,set_up_shipping_address,23
how could i set up another shipping address,set_up_shipping_address,23
what do i have to do to set a different shipping address up,set_up_shipping_address,23
